;id;nazev;typ;adresa1;adresa2;adresa3;PSC;obec;kraj;obor_kod;obor_nazev;obor_forma;obor_delka;obor_kapacita;okres;kod_okresu_a;kod_okresu_b;nazev_ulice;cislo_popisne;Zeměpisná šířka;Zeměpisná délka;kategorie
279;102244928;Střední škola;C00;Palackého 1329/50;741 01 Nový Jičín;741 01 Nový Jičín;74101.0;Nový Jičín;Moravskoslezský kraj;7941K41;Gymnázium;10;40;300.0;Nový Jičín;CZ0804;40894;Palackého;1329/50;49.594337;18.003842;gymnázium
280;107880369;Střední škola;C00;U Jezu 7;Žilina;741 01 Nový Jičín;74101.0;Nový Jičín;Moravskoslezský kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Nový Jičín;CZ0804;40894;U Jezu;7;49.588361;18.023761;odborné vzdělání s maturitou
281;102113556;Střední škola;C00;Komenského 112;742 83 Klimkovice;742 83 Klimkovice;74283.0;Klimkovice;Moravskoslezský kraj;6341M01;Ekonomika a podnikání;10;40;132.0;Ostrava-město;CZ0806;40916;Komenského;112;49.785245;18.133884;obchodní akademie a veřejnosprávní činnost
282;110025580;Střední škola;C00;B. Martinů 1994/4;741 01 Nový Jičín;741 01 Nový Jičín;74101.0;Nový Jičín;Moravskoslezský kraj;1820M01;Informační technologie;10;40;134.0;Nový Jičín;CZ0804;40894;B. Martinů;1994/4;49.589591;17.997432;informační technologie
283;601918;Střední škola;C00;Dr. Ed. Beneše 586/7;748 01 Hlučín;748 01 Hlučín;74801.0;Hlučín;Moravskoslezský kraj;7941K41;Gymnázium;10;40;120.0;Opava;CZ0805;40908;Dr. Ed. Beneše;586/7;49.899436;18.191665;gymnázium
284;601870;Střední škola;C00;Hany Kvapilové 1656/20;Předměstí;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;120.0;Opava;CZ0805;40908;Hany Kvapilové;1656/20;49.940355;17.892508;informační technologie
285;108035743;Střední škola;C00;Zámecký okruh 848/29;Předměstí;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;510.0;Opava;CZ0805;40908;Zámecký okruh;848/29;49.937034;17.910589;gymnázium
286;110012267;Střední škola;C00;Rooseveltova 886/47;Předměstí;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;6341M01;Ekonomika a podnikání;10;40;120.0;Opava;CZ0805;40908;Rooseveltova;886/47;49.932112;17.905138;obchodní akademie a veřejnosprávní činnost
287;601853;Střední škola;C00;Purkyňova 1654/12;Předměstí;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Opava;CZ0805;40908;Purkyňova;1654/12;49.930105;17.880326;odborné vzdělání s maturitou
288;601926;Střední škola;C00;Komenského 397/5;Město;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;840.0;Opava;CZ0805;40908;Komenského;397/5;49.937656;17.908889;gymnázium
289;601896;Střední škola;C00;Praskova 399/8;Město;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;128.0;Opava;CZ0805;40908;Praskova;399/8;49.937302;17.907251;informační technologie
290;110034635;Střední škola;C00;Dolní 356;747 15 Šilheřovice;747 15 Šilheřovice;74715.0;Šilheřovice;Moravskoslezský kraj;2942M01;Analýza potravin;10;40;80.0;Opava;CZ0805;40908;Dolní;356;49.927515;18.273295;odborné vzdělání s maturitou
291;601888;Střední škola;C00;Mírová 630/3;Předměstí;746 01 Opava;74601.0;Opava;Moravskoslezský kraj;3646M01;Geodézie a katastr nemovitostí;10;40;128.0;Opava;CZ0805;40908;Mírová;630/3;49.935511;17.898633;odborné vzdělání s maturitou
292;110012437;Střední škola;C00;Hlavní 282/101;Kylešovice;747 06 Opava;74706.0;Opava;Moravskoslezský kraj;3452L01;Tiskař na polygrafických strojích;10;40;64.0;Opava;CZ0805;40908;Hlavní;282/101;49.919089;17.916262;odborné vzdělání s odborným výcvikem a maturitou
293;850047;Střední škola;C00;Gustava Klimenta 493/3;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;480.0;Ostrava-město;CZ0806;40916;Gustava Klimenta;493/3;49.824592;18.171661;gymnázium
294;842745;Střední škola;C00;Františka Hajdy 1429/34;Hrabůvka;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;150.0;Ostrava-město;CZ0806;40916;Františka Hajdy;1429/34;49.779915;18.262134;gymnázium
295;602094;Střední škola;C00;Polská 1543/6;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;170.0;Ostrava-město;CZ0806;40916;Polská;1543/6;49.821758;18.19236;informační technologie
296;602159;Střední škola;C00;Marie Majerové 1691/4;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;256.0;Ostrava-město;CZ0806;40916;Marie Majerové;1691/4;49.84655;18.173309;gymnázium
297;842753;Střední škola;C00;Hladnovská 1332/35;Slezská Ostrava;710 00 Ostrava;71000.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;398.0;Ostrava-město;CZ0806;40916;Hladnovská;1332/35;49.846332;18.305035;gymnázium
298;842761;Střední škola;C00;Dr. Šmerala 2565/25;Moravská Ostrava;702 00 Ostrava;70200.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;130.0;Ostrava-město;CZ0806;40916;Dr. Šmerala;2565/25;49.839411;18.290804;gymnázium
299;602060;Střední škola;C00;Volgogradská 2631/6;Zábřeh;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;180.0;Ostrava-město;CZ0806;40916;Volgogradská;2631/6;49.794326;18.22838;gymnázium
300;48808865;Střední škola;C00;Hulvácká 384/1;Zábřeh;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;7941K407;Gymnázium - esteticko výchovné předměty;10;40;120.0;Ostrava-město;CZ0806;40916;Hulvácká;384/1;49.809034;18.238705;gymnázium
301;845388;Střední škola;C00;Karla Pokorného 1284/2;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;7941K401;Gymnázium - všeobecné;10;40;120.0;Ostrava-město;CZ0806;40916;Karla Pokorného;1284/2;49.834953;18.187375;gymnázium
302;110012151;Střední škola;C00;U Haldy 200/18;Hrabůvka;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;4341M01;Veterinářství;10;40;90.0;Ostrava-město;CZ0806;40916;U Haldy;200/18;49.794954;18.270422;odborné vzdělání s maturitou
303;602132;Střední škola;C00;Kratochvílova 1490/7;Moravská Ostrava;702 00 Ostrava;70200.0;Ostrava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;390.0;Ostrava-město;CZ0806;40916;Kratochvílova;1490/7;49.839151;18.293729;informační technologie
304;110012160;Střední škola;C00;U Haldy 200/18;Hrabůvka;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;292.0;Ostrava-město;CZ0806;40916;U Haldy;200/18;49.794954;18.270422;gymnázium
305;602051;Střední škola;C00;Poděbradova 959/33;Moravská Ostrava;702 00 Ostrava;70200.0;Ostrava;Moravskoslezský kraj;8241M01;Užitá malba;10;40;40.0;Ostrava-město;CZ0806;40916;Poděbradova;959/33;49.836416;18.283031;odborné vzdělání s maturitou
306;842702;Střední škola;C00;Čs. exilu 669/16;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;360.0;Ostrava-město;CZ0806;40916;Čs. exilu;669/16;49.825884;18.168087;gymnázium
307;845329;Střední škola;C00;Opavská 1119/12;Poruba;708 61 Ostrava;70861.0;Ostrava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;240.0;Ostrava-město;CZ0806;40916;Opavská;1119/12;49.8309;18.183754;informační technologie
308;602086;Střední škola;C00;Karasova 1140/16;Mariánské Hory;709 00 Ostrava;70900.0;Ostrava;Moravskoslezský kraj;6341M02;Obchodní akademie;10;40;390.0;Ostrava-město;CZ0806;40916;Karasova;1140/16;49.830072;18.249628;obchodní akademie a veřejnosprávní činnost
309;602116;Střední škola;C00;Středoškolská 2992/3;Zábřeh;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;3646M01;Geodézie a katastr nemovitostí;10;40;130.0;Ostrava-město;CZ0806;40916;Středoškolská;2992/3;49.799125;18.240817;odborné vzdělání s maturitou
310;602141;Střední škola;C00;Zengrova 822/1;Vítkovice;703 00 Ostrava;70300.0;Ostrava;Moravskoslezský kraj;2341M001;Strojírenství;10;40;600.0;Ostrava-město;CZ0806;40916;Zengrova;822/1;49.808991;18.273092;odborné vzdělání s maturitou
311;850365;Střední škola;C00;Gurťjevova 1823/8;Zábřeh;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;8241M007;Propagační výtvarnictví - propagační grafika;10;40;76.0;Ostrava-město;CZ0806;40916;Gurťjevova;1823/8;49.793271;18.235433;odborné vzdělání s maturitou
312;46610502;Střední škola;C00;Sládečkova 393/90;Michálkovice;715 00 Ostrava;71500.0;Ostrava;Moravskoslezský kraj;6841M006;Právní administrativa;10;40;68.0;Ostrava-město;CZ0806;40916;Sládečkova;393/90;49.839468;18.346021;odborné vzdělání s maturitou
313;602027;Střední škola;C00;Žákovská 288/20;Hulváky;709 00 Ostrava;70900.0;Ostrava;Moravskoslezský kraj;4144M01;Zahradnictví;10;40;245.0;Ostrava-město;CZ0806;40916;Žákovská;288/20;49.823388;18.244358;odborné vzdělání s maturitou
314;602124;Střední škola;C00;Středoškolská 2854/1;Zábřeh;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;2844M01;Aplikovaná chemie;10;40;360.0;Ostrava-město;CZ0806;40916;Středoškolská;2854/1;49.798886;18.238145;odborné vzdělání s maturitou
315;110009665;Střední škola;C00;tř. T. G. Masaryka 451;Frýdek;738 01 Frýdek-Místek;73801.0;Frýdek-Místek;Moravskoslezský kraj;5341M01;Zdravotnický asistent;10;40;250.0;Frýdek-Místek;CZ0802;40878;tř. T. G. Masaryka;451;49.686021;18.352928;odborné vzdělání s maturitou
316;110010019;Střední škola;C00;Divadelní 138/4;741 01 Nový Jičín;741 01 Nový Jičín;74101.0;Nový Jičín;Moravskoslezský kraj;1820M01;Informační technologie;10;40;120.0;Nový Jičín;CZ0804;40894;Divadelní;138/4;49.592306;18.008197;informační technologie
317;13644319;Střední škola;C00;17. listopadu 1123/70;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;60.0;Ostrava-město;CZ0806;40916;17. listopadu;1123/70;49.835929;18.167879;informační technologie
318;601900;Střední škola;C00;Komenského 754;749 01 Vítkov;749 01 Vítkov;74901.0;Vítkov;Moravskoslezský kraj;7941K41;Gymnázium;10;40;235.0;Opava;CZ0805;40908;Komenského;754;49.777754;17.757476;gymnázium
319;150024975;Střední škola;C00;Ľudovíta Štúra 1085/8;Poruba;709 00 Ostrava;70900.0;Ostrava;Moravskoslezský kraj;7842M06;Kombinované lyceum;10;40;136.0;Ostrava-město;CZ0806;40916;Ľudovíta Štúra;1085/8;49.823852;18.180407;odborné vzdělání s maturitou
320;108012654;Střední škola;C00;Revoluční 1122/92;Pod Bezručovým vrchem;794 01 Krnov;79401.0;Krnov;Moravskoslezský kraj;6341M01;Ekonomika a podnikání;10;40;250.0;Bruntál;CZ0801;40860;Revoluční;1122/92;50.087675;17.684656;obchodní akademie a veřejnosprávní činnost
321;100340;Střední škola;C00;Školní 416;739 91 Jablunkov;739 91 Jablunkov;73991.0;Jablunkov;Moravskoslezský kraj;1820M01;Informační technologie;10;40;120.0;Frýdek-Místek;CZ0802;40878;Školní;416;49.574286;18.765569;informační technologie
322;7880103;Střední škola;C00;Lískovecká 2089;Frýdek;738 01 Frýdek-Místek;73801.0;Frýdek-Místek;Moravskoslezský kraj;2345L01;Mechanik seřizovač;10;40;140.0;Frýdek-Místek;CZ0802;40878;Lískovecká;2089;49.695772;18.341227;odborné vzdělání s odborným výcvikem a maturitou
323;130001341;Střední škola;C00;Tyršova 611/2;737 01 Český Těšín;737 01 Český Těšín;73701.0;Český Těšín;Moravskoslezský kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Karviná;CZ0803;40886;Tyršova;611/2;49.745321;18.618956;odborné vzdělání s maturitou
324;130001597;Střední škola;C00;tř. Osvobození 1111/60;Nové Město;735 06 Karviná;73506.0;Karviná;Moravskoslezský kraj;2344L01;Mechanik strojů a zařízení;10;40;120.0;Karviná;CZ0803;40886;tř. Osvobození;1111/60;49.867671;18.53749;odborné vzdělání s odborným výcvikem a maturitou
325;130001333;Střední škola;C00;Příčná 1108/1;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;3456L01;Fotograf;10;40;120.0;Ostrava-město;CZ0806;40916;Příčná;1108/1;49.822553;18.181942;odborné vzdělání s odborným výcvikem a maturitou
326;845299;Střední škola;C00;Kolofíkovo nábřeží 1062/51;Kateřinky;747 05 Opava;74705.0;Opava;Moravskoslezský kraj;2344L01;Mechanik strojů a zařízení;10;40;160.0;Opava;CZ0805;40908;Kolofíkovo nábřeží;1062/51;49.937276;17.92102;odborné vzdělání s odborným výcvikem a maturitou
327;150004516;Střední škola;C00;Hasičská 550/50;Hrabůvka;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;8241M04;Průmyslový design;10;40;40.0;Ostrava-město;CZ0806;40916;Hasičská;550/50;49.792453;18.26065;odborné vzdělání s maturitou
328;150009810;Střední škola;C00;Dvořákova 1269;Frýdlant;739 11 Frýdlant nad Ostravicí;73911.0;Frýdlant nad Ostravicí;Moravskoslezský kraj;7941K41;Gymnázium;10;40;120.0;Frýdek-Místek;CZ0802;40878;Dvořákova;1269;49.588108;18.362279;gymnázium
329;150069031;Střední škola;C00;Hasičská 1003/49;Hrabůvka;700 30 Ostrava;70030.0;Ostrava;Moravskoslezský kraj;1820M01;Informační technologie;10;40;120.0;Ostrava-město;CZ0806;40916;Hasičská;1003/49;49.791365;18.262914;informační technologie
330;150077009;Střední škola;C00;Gregorova 2582/3;Moravská Ostrava;702 00 Ostrava;70200.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;160.0;Ostrava-město;CZ0806;40916;Gregorova;2582/3;49.841745;18.288761;gymnázium
331;150078153;Střední škola;C00;Kounicova 1320/2;Moravská Ostrava;702 00 Ostrava;70200.0;Ostrava;Moravskoslezský kraj;7842M003;Pedagogické lyceum;10;40;120.0;Ostrava-město;CZ0806;40916;Kounicova;1320/2;49.83507;18.278398;odborné vzdělání s maturitou
332;150078340;Střední škola;C00;Mládí 726;Lutyně;735 14 Orlová;73514.0;Orlová;Moravskoslezský kraj;7941K408;Gymnázium - živé jazyky;10;40;240.0;Karviná;CZ0803;40886;Mládí;726;49.867999;18.425608;gymnázium
333;151035768;Střední škola;C00;Dušní 1106/8;Vítkovice;703 00 Ostrava;70300.0;Ostrava;Moravskoslezský kraj;6541L01;Gastronomie;10;40;96.0;Ostrava-město;CZ0806;40916;Dušní;1106/8;49.798171;18.268011;odborné vzdělání s odborným výcvikem a maturitou
334;181096633;Střední škola;C00;Španielova 6227/3;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;7842M06;Kombinované lyceum;10;40;80.0;Ostrava-město;CZ0806;40916;Španielova;6227/3;49.828487;18.183294;odborné vzdělání s maturitou
335;200000063;Střední škola;C00;Pionýrů 2069;Místek;738 01 Frýdek-Místek;73801.0;Frýdek-Místek;Moravskoslezský kraj;3908M001;Požární ochrana;10;40;0.0;Frýdek-Místek;CZ0802;40878;Pionýrů;2069;49.682799;18.341181;odborné vzdělání s maturitou
336;181047519;Střední škola;C00;Čs. exilu 491/23;Poruba;708 00 Ostrava;70800.0;Ostrava;Moravskoslezský kraj;7941K41;Gymnázium;10;40;256.0;Ostrava-město;CZ0806;40916;Čs. exilu;491/23;49.825486;18.16889;gymnázium
337;110500032;Střední škola;C00;Lánská 132;Kanada;739 61 Třinec;73961.0;Třinec;Moravskoslezský kraj;2143L01;Hutník operátor;10;40;120.0;Frýdek-Místek;CZ0802;40878;Lánská;132;49.672195;18.641209;odborné vzdělání s odborným výcvikem a maturitou
338;181086263;Střední škola;C00;Antošovická 107/55;Koblov;711 00 Ostrava;71100.0;Ostrava;Moravskoslezský kraj;5341M01;Zdravotnický asistent;10;40;240.0;Ostrava-město;CZ0806;40916;Antošovická;107/55;49.878533;18.28569;odborné vzdělání s maturitou
339;103019715;Střední škola;C00;Kollárova 2602/3;796 01 Prostějov;796 01 Prostějov;79601.0;Prostějov;Olomoucký kraj;7941K41;Gymnázium;10;40;254.0;Prostějov;CZ0713;40797;Kollárova;2602/3;49.473869;17.118552;gymnázium
340;103031642;Střední škola;C00;Palackého 159/18;796 01 Prostějov;796 01 Prostějov;79601.0;Prostějov;Olomoucký kraj;6341M004;Obchodní akademie;10;40;270.0;Prostějov;CZ0713;40797;Palackého;159/18;49.471651;17.107419;obchodní akademie a veřejnosprávní činnost
341;103019731;Střední škola;C00;Vápenice 2986/1;796 01 Prostějov;796 01 Prostějov;79601.0;Prostějov;Olomoucký kraj;3143M001;Oděvnictví;10;40;360.0;Prostějov;CZ0713;40797;Vápenice;2986/1;49.474514;17.110269;odborné vzdělání s maturitou
342;47921838;Střední škola;C00;Rejskova 2987/4;796 01 Prostějov;796 01 Prostějov;79601.0;Prostějov;Olomoucký kraj;6341M01;Ekonomika a podnikání;10;40;235.0;Prostějov;CZ0713;40797;Rejskova;2987/4;49.474921;17.110188;obchodní akademie a veřejnosprávní činnost
343;110012216;Střední škola;C00;Studentská 4/2;796 01 Prostějov;796 01 Prostějov;79601.0;Prostějov;Olomoucký kraj;7941K41;Gymnázium;10;40;120.0;Prostějov;CZ0713;40797;Studentská;4/2;49.467909;17.11623;gymnázium
344;601799;Střední škola;C00;Tomkova 314/45;Hejčín;779 00 Olomouc;77900.0;Olomouc;Olomoucký kraj;7941K41;Gymnázium;10;40;376.0;Olomouc;CZ0712;40789;Tomkova;314/45;49.602377;17.238502;gymnázium
345;848956;Střední škola;C00;Čajkovského 68/9;Nová Ulice;779 00 Olomouc;77900.0;Olomouc;Olomoucký kraj;7941K41;Gymnázium;10;40;372.0;Olomouc;CZ0712;40789;Čajkovského;68/9;49.578484;17.23574;gymnázium
346;601781;Střední škola;C00;Jiřího z Poděbrad 936/13;779 00 Olomouc;779 00 Olomouc;77900.0;Olomouc;Olomoucký kraj;7941K41;Gymnázium;10;40;705.0;Olomouc;CZ0712;40789;Jiřího z Poděbrad;936/13;49.595207;17.262989;gymnázium
347;601764;Střední škola;C00;Horní náměstí 167/5;785 01 Šternberk;785 01 Šternberk;78501.0;Šternberk;Olomoucký kraj;7941K41;Gymnázium;10;40;528.0;Olomouc;CZ0712;40789;Horní náměstí;167/5;49.731998;17.300598;gymnázium
348;601756;Střední škola;C00;Gymnazijní 257;783 91 Uničov;783 91 Uničov;78391.0;Uničov;Olomoucký kraj;7941K41;Gymnázium;10;40;232.0;Olomouc;CZ0712;40789;Gymnazijní;257;49.767152;17.121444;gymnázium
349;110300572;Střední škola;C00;U Hradiska 157/29;Klášterní Hradisko;779 00 Olomouc;77900.0;Olomouc;Olomoucký kraj;2844M01;Aplikovaná chemie;10;40;192.0;Olomouc;CZ0712;40789;U Hradiska;157/29;49.610705;17.261093;odborné vzdělání s maturitou
350;848794;Střední škola;C00;Opavská 55/8;785 01 Šternberk;785 01 Šternberk;78501.0;Šternberk;Olomoucký kraj;1601M01;Ekologie a životní prostředí;10;40;120.0;Olomouc;CZ0712;40789;Opavská;55/8;49.729516;17.300844;odborné vzdělání s maturitou
351;601748;Střední škola;C00;17. listopadu 995/49;779 00 Olomouc;779 00 Olomouc;77900.0;Olomouc;Olomoucký kraj;2341M01;Strojírenství;10;40;480.0;Olomouc;CZ0712;40789;17. listopadu;995/49;49.594679;17.264321;odborné vzdělání s maturitou
352;14585235;Střední škola;C00;Pavlovická 16/51;Pavlovičky;772 00 Olomouc;77200.0;Olomouc;Olomoucký kraj;6542M010;Služby a cestovní ruch;10;40;200.0;Olomouc;CZ0712;40789;Pavlovická;16/51;49.60505;17.280097;odborné vzdělání s maturitou
353;61942839;Střední škola;C00;Nešverova 693/1;779 00 Olomouc;779 00 Olomouc;77900.0;Olomouc;Olomoucký kraj;7941K41;Gymnázium;10;40;220.0;Olomouc;CZ0712;40789;Nešverova;693/1;49.590318;17.249762;gymnázium
354;601730;Střední škola;C00;Školní 164;783 91 Uničov;783 91 Uničov;78391.0;Uničov;Olomoucký kraj;1602M01;Průmyslová ekologie;10;40;120.0;Olomouc;CZ0712;40789;Školní;164;49.77055;17.119499;odborné vzdělání s maturitou
355;848875;Střední škola;C00;Komenského 677/1;784 01 Litovel;784 01 Litovel;78401.0;Litovel;Olomoucký kraj;2641L01;Mechanik elektrotechnik;10;40;60.0;Olomouc;CZ0712;40789;Komenského;677/1;49.702046;17.073942;odborné vzdělání s odborným výcvikem a maturitou
